location,name,amount_of_cash_left,max_cash_capacity,avg_daily_withdrawal,transaction_count,last_week_withdrawal,emergency_refill_count,days_since_last_refill,balance_next_day
Hospital,ATM-173,15007.957783686805,50000,771.0661190091427,0,5459.5016005697025,2,46,14365.095843767403
Hospital,ATM-173,14365.095843767403,50000,772.9412827325351,0,5239.0385670019905,2,47,13622.080002476421
Hospital,ATM-173,13622.080002476421,50000,725.304497400608,0,5091.788145826099,2,48,12856.304948128902
Hospital,ATM-173,12856.304948128902,50000,707.9605483162592,0,5128.899344916495,2,49,12195.966895726024
Hospital,ATM-173,12195.966895726024,50000,772.1262284057768,0,5212.3685789398405,2,50,11328.221390729585
Hospital,ATM-173,11328.221390729585,50000,803.3002801345218,0,5268.3207712008225,2,51,10449.951654750004
Hospital,ATM-173,10449.951654750004,50000,815.3060310091353,0,5462.866380861006,2,52,9634.282724924871
Hospital,ATM-173,9634.282724924871,50000,761.0509464337562,0,5373.675058761934,2,53,8840.76248166427
Hospital,ATM-173,8840.76248166427,50000,742.7412364738564,0,5524.333362103133,2,54,7953.843353398335
Hospital,ATM-173,7953.843353398335,50000,859.188478980398,0,5668.236649078084,2,55,7313.124002232113
Hospital,ATM-173,7313.124002232113,50000,770.0036567172392,0,5543.180945896787,2,56,6501.052094825053
Hospital,ATM-173,6501.052094825053,50000,839.5213186548257,0,5694.91480090097,2,57,5553.851885459958
Hospital,ATM-173,5553.851885459958,50000,817.5767084547883,0,5774.369505269626,2,58,4657.535799767673
Hospital,ATM-173,4657.535799767673,50000,856.1053288348758,0,5792.415854982331,2,59,3778.7840717270315
Hospital,ATM-173,3778.7840717270315,50000,788.0058562358713,0,5855.498653197839,2,60,3055.5969980297086
Hospital,ATM-173,3055.5969980297086,50000,783.9479602919162,0,5785.16548363456,2,61,2233.2978307712015
Hospital,ATM-173,2233.2978307712015,50000,863.0681293078751,0,5720.545522627132,2,62,1457.7045900610933
Hospital,ATM-173,1457.7045900610933,50000,796.5061306141636,0,5855.419412171018,2,63,533.8815711067139
Hospital,ATM-173,533.8815711067139,50000,776.5323301827307,0,5967.170523718338,2,64,50000.0
Hospital,ATM-173,50000.0,50000,875.7075555802128,0,6061.404132706209,2,0,49027.609438914005
Hospital,ATM-173,49027.609438914005,50000,821.2185351978402,0,6137.4786080999165,2,1,48093.29269922468
Hospital,ATM-173,48093.29269922468,50000,876.7141216704422,0,6193.043619748603,2,2,47259.40961353516
Hospital,ATM-173,47259.40961353516,50000,851.8737450138193,0,6303.739631740803,2,3,46428.06581963345
Hospital,ATM-173,46428.06581963345,50000,979.4480519320949,0,6312.784258384003,2,4,45422.18838798106
Hospital,ATM-173,45422.18838798106,50000,926.352615470285,0,6543.068449326278,2,5,44523.61475547083
Hospital,ATM-173,44523.61475547083,50000,1027.865640359462,0,6517.819062882134,2,6,43592.15578624675
Hospital,ATM-173,43592.15578624675,50000,884.1324177687777,0,6407.8442137532475,2,7,42838.19085143102
Hospital,ATM-173,42838.19085143102,50000,931.6624552059661,0,6189.418587482989,2,8,41825.25152581246
Hospital,ATM-173,41825.25152581246,50000,873.5206119692934,0,6268.041173412217,2,9,40897.71409741348
Hospital,ATM-173,40897.71409741348,50000,984.1362906642262,0,6361.695516121679,2,10,40043.71466298346
Hospital,ATM-173,40043.71466298346,50000,818.5404924818046,0,6384.3511566499965,2,11,39226.737796002206
Hospital,ATM-173,39226.737796002206,50000,888.2927687780049,0,6195.450591978865,2,12,38235.935809891744
Hospital,ATM-173,38235.935809891744,50000,900.5504600978262,0,6287.678945579093,2,13,37301.887968084695
Hospital,ATM-173,37301.887968084695,50000,951.0377320162642,0,6290.267818162062,2,14,36470.89210245224
Hospital,ATM-173,36470.89210245224,50000,818.9077736789658,0,6367.298748978777,2,15,35613.40427474481
Hospital,ATM-173,35613.40427474481,50000,821.7497478169616,0,6211.847251067655,2,16,34676.44869530358
Hospital,ATM-173,34676.44869530358,50000,958.6490661628175,0,6221.265402109898,2,17,33826.04100081631
Hospital,ATM-173,33826.04100081631,50000,946.0286827409276,0,6217.673662167149,2,18,32886.44831929062
Hospital,ATM-173,32886.44831929062,50000,970.5669801921065,0,6340.289476711585,2,19,32099.353192022645
Hospital,ATM-173,32099.353192022645,50000,953.9118256619653,0,6136.582617869095,2,20,31126.957023839434
Hospital,ATM-173,31126.957023839434,50000,839.3139406405462,0,6174.930944245256,2,21,30297.494422321044
Hospital,ATM-173,30297.494422321044,50000,871.7103016074058,0,6173.3976801311965,2,22,29293.136933299
Hospital,ATM-173,29293.136933299,50000,882.8558116469027,0,6320.267341445807,2,23,28376.137226852115
Hospital,ATM-173,28376.137226852115,50000,913.7852321012376,0,6300.311468451466,2,24,27544.192356990854
Hospital,ATM-173,27544.192356990854,50000,843.5370769763151,0,6281.848643825451,2,25,26543.405654939826
Hospital,ATM-173,26543.405654939826,50000,933.4536275586389,0,6343.042664350791,2,26,25817.148265969434
Hospital,ATM-173,25817.148265969434,50000,900.3250893578373,0,6282.204926053208,2,27,24753.889339184923
Hospital,ATM-173,24753.889339184923,50000,937.0642635974899,0,6373.0676846545075,2,28,24008.25154354169
Hospital,ATM-173,24008.25154354169,50000,836.1780687232665,0,6289.2428787793515,2,29,23144.74321859878
Hospital,ATM-173,23144.74321859878,50000,949.5964618457781,0,6148.393714700219,2,30,22028.891709953088
Hospital,ATM-173,22028.891709953088,50000,947.8603893149588,0,6347.245516899022,2,31,21220.827903433605
Hospital,ATM-173,21220.827903433605,50000,828.0832627963192,0,6323.364453557246,2,32,20385.580909214157
Hospital,ATM-173,20385.580909214157,50000,892.652817145707,0,6157.824745725665,2,33,19293.543008691915
Hospital,ATM-173,19293.543008691915,50000,933.1767631716953,0,6523.605257277516,2,34,18348.073013625155
Hospital,ATM-173,18348.073013625155,50000,947.9374262000558,0,6405.816325559765,2,35,17318.542865414056
Hospital,ATM-173,17318.542865414056,50000,921.5660256647244,0,6689.70867812763,2,36,16432.476081994908
Hospital,ATM-173,16432.476081994908,50000,1040.766882482567,0,6712.26713660387,2,37,15458.874356265655
Hospital,ATM-173,15458.874356265655,50000,928.6631201129051,0,6570.017353687434,2,38,14336.60604045174
Hospital,ATM-173,14336.60604045174,50000,947.7951255286226,0,6884.221862981865,2,39,13403.526172092166
Hospital,ATM-173,13403.526172092166,50000,1001.4038163125934,0,6982.054737121993,2,40,12572.722955939753
Hospital,ATM-173,12572.722955939753,50000,934.403110258868,0,6720.820052752163,2,41,11558.858927091816
Hospital,ATM-173,11558.858927091816,50000,898.9266202704105,0,6789.214086533341,2,42,10569.143544472863
Hospital,ATM-173,10569.143544472863,50000,934.3450113038734,0,6749.399320941195,2,43,9701.78689873318
Hospital,ATM-173,9701.78689873318,50000,986.6739910232855,0,6730.689183261728,2,44,8559.038517740384
Hospital,ATM-173,8559.038517740384,50000,1045.5408212640314,0,6899.835838525271,2,45,7454.4320018179815
Hospital,ATM-173,7454.4320018179815,50000,1006.3095032510273,0,6882.174038633758,2,46,6613.513161593044
Hospital,ATM-173,6613.513161593044,50000,942.7310413324234,0,6790.013010499122,2,47,5752.365862320475
Hospital,ATM-173,5752.365862320475,50000,932.8235092777848,0,6820.357093619278,2,48,4897.176027775709
Hospital,ATM-173,4897.176027775709,50000,893.5710054415058,0,6661.682899316107,2,49,4181.687010402384
Hospital,ATM-173,4181.687010402384,50000,891.138891912166,0,6387.456534070479,2,50,3240.0261905420166
Hospital,ATM-173,3240.0261905420166,50000,967.510564005205,0,6461.760708191164,2,51,2380.161601166388
Hospital,ATM-173,2380.161601166388,50000,985.2451516319686,0,6178.876916573997,2,52,1487.4643123062815
Hospital,ATM-173,1487.4643123062815,50000,833.1036490914859,0,5966.9676895117,2,53,777.2080668303145
Hospital,ATM-173,777.2080668303145,50000,880.6547619422489,0,5836.30509476273,2,54,43.859539004331964
Hospital,ATM-173,43.859539004331964,50000,854.9424576383944,0,5708.506323316143,2,55,50000.0
Hospital,ATM-173,50000.0,50000,895.1789751575858,0,5778.665854740185,3,0,49061.51769247751
Hospital,ATM-173,49061.51769247751,50000,874.5387837537578,0,6001.659144889352,3,1,48331.06533157292
Hospital,ATM-173,48331.06533157292,50000,890.0814005346122,0,5790.45068593357,3,2,47356.56891191714
Hospital,ATM-173,47356.56891191714,50000,815.8178527173675,0,5905.082516213724,3,3,46525.46956688307
Hospital,ATM-173,46525.46956688307,50000,886.0009346680988,0,5843.484572387687,3,4,45693.32544315056
Hospital,ATM-173,45693.32544315056,50000,853.0901479648015,0,5965.372450644223,3,5,44847.969366620084
Hospital,ATM-173,44847.969366620084,50000,912.3253102099278,0,6077.379999348717,3,6,44054.511058073476
Hospital,ATM-173,44054.511058073476,50000,902.4331535680794,0,5945.488941926521,3,7,43189.662320672265
Hospital,ATM-173,43189.662320672265,50000,786.1485108949868,0,5871.855371805241,3,8,42542.4207103339
Hospital,ATM-173,42542.4207103339,50000,793.2810265619626,0,5788.644621239022,3,9,41818.68124946758
Hospital,ATM-173,41818.68124946758,50000,809.7078753575155,0,5537.887662449552,3,10,41086.418023164
Hospital,ATM-173,41086.418023164,50000,842.4880488312956,0,5439.051543719066,3,11,40257.58119325638
Hospital,ATM-173,40257.58119325638,50000,812.5812217055611,0,5435.744249894178,3,12,39489.31051124381
Hospital,ATM-173,39489.31051124381,50000,736.9906095384871,0,5358.658855376269,3,13,38599.698938893824
Residential Area,ATM-180,56231.42969610187,60000,3827.0784879836615,164,26789.54941588563,0,0,51858.52024011337
Residential Area,ATM-180,51858.52024011337,60000,3705.1420352229743,224,25935.99424656082,0,1,47786.066435923334
Residential Area,ATM-180,47786.066435923334,60000,4206.1253095500015,119,29442.877166850012,0,2,43788.77440602409
Residential Area,ATM-180,43788.77440602409,60000,4578.607446526564,220,32050.252125685947,0,3,37857.468957773206
Residential Area,ATM-180,37857.468957773206,60000,5322.749529371998,248,37259.24670560398,0,4,31084.878584529586
Residential Area,ATM-180,31084.878584529586,60000,6294.284474577961,104,44059.99132204573,0,5,25137.169626560702
Residential Area,ATM-180,25137.169626560702,60000,5700.267866755644,245,34862.83037343929,0,6,18842.65512120484
Residential Area,ATM-180,18842.65512120484,60000,5319.788333842681,203,37388.77457489702,0,7,13492.651852565075
Residential Area,ATM-180,13492.651852565075,60000,5376.717663408366,175,38365.868387548304,0,8,8238.528452114426
Residential Area,ATM-180,8238.528452114426,60000,5207.492090028375,189,39547.53798380891,0,9,2890.855593665333
Residential Area,ATM-180,2890.855593665333,60000,6190.572888845387,207,40897.91881235876,0,10,60000.0
Residential Area,ATM-180,60000.0,60000,6089.639995091536,189,40933.61376154417,0,0,53349.50529585073
Residential Area,ATM-180,53349.50529585073,60000,5584.855594064169,200,40811.51809244982,0,1,48913.34771704943
Residential Area,ATM-180,48913.34771704943,60000,5371.023703331426,199,39299.966713282236,0,2,43752.20581813198
Residential Area,ATM-180,43752.20581813198,60000,5199.441410807045,205,38166.594106843826,0,3,38471.21144233957
Residential Area,ATM-180,38471.21144233957,60000,5749.170018450532,203,38097.58521399647,0,4,32651.670821087428
Residential Area,ATM-180,32651.670821087428,60000,5555.531325723933,214,38663.00243479796,0,5,26777.71314988158
Residential Area,ATM-180,26777.71314988158,60000,5897.423129935129,208,39189.28724755472,0,6,21803.939797924155
Residential Area,ATM-180,21803.939797924155,60000,5078.292778771071,186,38196.06020207584,0,7,15345.60466607673
Residential Area,ATM-180,15345.60466607673,60000,5809.902876962865,196,38003.90062977399,0,8,10533.227203119499
Residential Area,ATM-180,10533.227203119499,60000,5202.6774758618585,185,38380.12051392993,0,9,4777.282695982333
Residential Area,ATM-180,4777.282695982333,60000,5017.989576080269,184,38974.923122149645,0,10,137.87800334781787
Residential Area,ATM-180,137.87800334781787,60000,5606.452333593191,206,38333.33343899175,0,11,60000.0
Residential Area,ATM-180,60000.0,60000,5564.849018706465,209,37370.30483043468,0,0,53947.92478240331
Residential Area,ATM-180,53947.92478240331,60000,5154.209002350934,215,37548.42237682553,0,1,48226.72631193926
Residential Area,ATM-180,48226.72631193926,60000,4933.905191629208,208,38295.84749533214,0,2,42683.53898053827
Residential Area,ATM-180,42683.53898053827,60000,5391.034404487517,185,37380.699694885705,0,3,36890.64968077138
Residential Area,ATM-180,36890.64968077138,60000,5232.42502404052,212,38361.21153169537,0,4,31063.03057045566
Residential Area,ATM-180,31063.03057045566,60000,5242.2221233848195,207,38432.88613487392,0,5,24920.520493067233
Residential Area,ATM-180,24920.520493067233,60000,5943.077274762458,189,39935.99151962784,0,6,19727.512567899048
Residential Area,ATM-180,19727.512567899048,60000,5619.290878029442,207,40272.48743210094,0,7,13898.69876502923
Residential Area,ATM-180,13898.69876502923,60000,5271.8991099728355,200,40049.22601737408,0,8,7870.455968056493
Residential Area,ATM-180,7870.455968056493,60000,5945.383004545936,214,40356.27034388277,0,9,1525.2835916593804
Residential Area,ATM-180,1525.2835916593804,60000,5706.08661129604,188,41158.25538887889,0,10,60000.0
Residential Area,ATM-180,60000.0,60000,5447.2216475588275,196,40305.74417649467,0,0,55191.78989418438
Residential Area,ATM-180,55191.78989418438,60000,5507.54904734137,203,39286.335171994586,0,1,50169.76393632885
Residential Area,ATM-180,50169.76393632885,60000,6045.933317867846,196,38165.851052461694,0,2,44238.36585186159
Residential Area,ATM-180,44238.36585186159,60000,5766.5091692439355,204,38904.24121176077,0,3,38586.30169397571
Residential Area,ATM-180,38586.30169397571,60000,5124.69516686833,209,38727.49156677683,0,4,33991.60190809431
Residential Area,ATM-180,33991.60190809431,60000,5640.983000772434,220,37293.948555685485,0,5,28128.121186296616
Residential Area,ATM-180,28128.121186296616,60000,5101.983402989142,206,36812.25690108607,0,6,22459.20680572901
Residential Area,ATM-180,22459.20680572901,60000,5086.553315745098,195,37540.79319427099,0,7,16889.19477484117
Residential Area,ATM-180,16889.19477484117,60000,5587.533882803375,198,38302.59511934321,0,8,12136.82631804729
Residential Area,ATM-180,12136.82631804729,60000,5597.473429976465,220,38032.937618281554,0,9,6149.949595944028
Residential Area,ATM-180,6149.949595944028,60000,5098.882941965291,196,38088.41625591756,0,10,2001.404859127245
Residential Area,ATM-180,2001.404859127245,60000,4899.444467793315,211,36584.89683484846,0,11,60000.0
Residential Area,ATM-180,60000.0,60000,5733.601647952123,199,38306.20327839841,0,0,54611.14254264285
Residential Area,ATM-180,54611.14254264285,60000,5154.824470243557,201,37831.580013957864,0,1,49900.09333399292
Residential Area,ATM-180,49900.09333399292,60000,5607.212462183927,202,36873.71484204019,0,2,44178.695475690394
Residential Area,ATM-180,44178.695475690394,60000,5234.321680664385,199,37025.10066945487,0,3,38947.03292317089
Residential Area,ATM-180,38947.03292317089,60000,4868.398118223829,199,37504.39476518049,0,4,34009.15544810311
Residential Area,ATM-180,34009.15544810311,60000,5629.0549127423865,191,36455.39551814501,0,5,29403.539240024522
Residential Area,ATM-180,29403.539240024522,60000,5707.407837944315,213,36912.46698940682,0,6,23377.041795004814
Residential Area,ATM-180,23377.041795004814,60000,5441.279818367858,213,36622.958204995186,0,7,18755.958408337025
Residential Area,ATM-180,18755.958408337025,60000,4849.05418975971,196,35855.184134305826,0,8,13255.326829618447
Residential Area,ATM-180,13255.326829618447,60000,5318.343105656237,199,36644.76650437447,0,9,8017.637555115601
Residential Area,ATM-180,8017.637555115601,60000,5606.654793797657,201,36161.05792057479,0,10,2856.7624087125823
Residential Area,ATM-180,2856.7624087125823,60000,5193.6255009695615,205,36090.27051445831,0,11,60000.0
Residential Area,ATM-180,60000.0,60000,5359.198535179044,198,36163.31160244393,0,0,54061.50261989109
Residential Area,ATM-180,54061.50261989109,60000,5593.6093769652425,186,37496.19277447424,0,1,48121.61293497478
Residential Area,ATM-180,48121.61293497478,60000,5479.010972543706,211,37409.58501437085,0,2,43844.807907027
Residential Area,ATM-180,43844.807907027,60000,4955.988898282356,199,37065.306655650835,0,3,37570.610472142296
Residential Area,ATM-180,37570.610472142296,60000,5660.56711293808,190,37838.87251181697,0,4,31012.06052692143
Residential Area,ATM-180,31012.06052692143,60000,5478.049023392459,199,39159.73318253499,0,5,25294.75489808288
Residential Area,ATM-180,25294.75489808288,60000,5392.5838984935945,182,39716.16366497052,0,6,21002.59710857532
Residential Area,ATM-180,21002.59710857532,60000,5271.244238250622,212,38997.40289142468,0,7,16423.318395846472
Residential Area,ATM-180,16423.318395846472,60000,5524.654993233712,215,37638.18422404462,0,8,10812.117700722893
Residential Area,ATM-180,10812.117700722893,60000,5118.754156191939,188,37309.49523425189,0,9,5922.472405425841
Residential Area,ATM-180,5922.472405425841,60000,4817.34808842462,214,37922.33550160116,0,10,1407.3789173719852
Residential Area,ATM-180,1407.3789173719852,60000,5191.908013942633,200,36163.231554770304,0,11,60000.0
Residential Area,ATM-180,60000.0,60000,5066.491410671985,188,35194.973175620915,0,0,56149.951000157685
Residential Area,ATM-180,56149.951000157685,60000,4620.513417921317,189,33327.71654662468,0,1,51074.31458276623
Residential Area,ATM-180,51074.31458276623,60000,4688.439498849567,197,34111.195174508575,0,2,46589.88498323985
Residential Area,ATM-180,46589.88498323985,60000,4837.661002749948,213,34016.34606130611,0,3,42275.57730985818
Residential Area,ATM-180,42275.57730985818,60000,5055.862980378427,183,32719.453039564196,0,4,37403.605873674875
Residential Area,ATM-180,37403.605873674875,60000,4667.128805024946,183,32701.779180450445,0,5,32362.91538188486
Residential Area,ATM-180,32362.91538188486,60000,4832.851372737075,211,33227.37618418661,0,6,27339.583879600963
Residential Area,ATM-180,27339.583879600963,60000,5154.543997104229,202,32660.41612039903,0,7,23133.305396838557
Residential Area,ATM-180,23133.305396838557,60000,5120.407693890893,188,33016.64560331912,0,8,18770.70880119336
Residential Area,ATM-180,18770.70880119336,60000,4368.14267827308,189,32303.605781572867,0,9,13493.385443327266
Residential Area,ATM-180,13493.385443327266,60000,4530.643541339427,201,33096.49953991258,0,10,8629.680251853224
Residential Area,ATM-180,8629.680251853224,60000,5066.073464086503,208,33645.89705800495,0,11,4382.925378171952
Residential Area,ATM-180,4382.925378171952,60000,4558.2931954113,180,33020.68049550292,0,12,616.6315900696945
Residential Area,ATM-180,616.6315900696945,60000,4507.771535042073,181,31746.283791815164,0,13,60000.0
Residential Area,ATM-180,60000.0,60000,4199.457150877353,210,31081.078219566454,0,0,55803.70582153463
Residential Area,ATM-180,55803.70582153463,60000,4499.573152177992,202,31071.09391526942,0,1,51246.782231090634
Residential Area,ATM-180,51246.782231090634,60000,4237.620803194991,211,31265.420910068216,0,2,47378.34412296438
Residential Area,ATM-180,47378.34412296438,60000,4134.480115180658,209,29856.535660328376,0,3,43171.96350980012
Residential Area,ATM-180,43171.96350980012,60000,4025.829850259421,213,29199.211082018588,0,4,38581.44506923355
Residential Area,ATM-180,38581.44506923355,60000,4516.9316851661415,185,29542.974648903888,0,5,34750.87239273387
Residential Area,ATM-180,34750.87239273387,60000,4341.624433498847,215,29607.253537301316,0,6,30331.07974868998
Residential Area,ATM-180,30331.07974868998,60000,4348.36069303136,208,29668.920251310024,0,7,26371.970557499044
Residential Area,ATM-180,26371.970557499044,60000,4296.47784400392,223,29431.73526403559,0,8,22420.482085798256
Residential Area,ATM-180,22420.482085798256,60000,4318.859376021857,227,28826.30014529238,0,9,18422.959734252436
Residential Area,ATM-180,18422.959734252436,60000,4517.908892144013,226,28955.384388711947,0,10,13538.221948610653
Residential Area,ATM-180,13538.221948610653,60000,4178.92731712466,194,29633.741561189476,0,11,8474.38079852156
Residential Area,ATM-180,8474.38079852156,60000,4591.895660790149,205,30107.064270712,0,12,3921.28119995842
Residential Area,ATM-180,3921.28119995842,60000,4170.959052432287,218,30829.59119277546,0,13,60000.0
Residential Area,ATM-180,60000.0,60000,4465.655264194963,212,30531.939831638887,0,0,56279.715234080395
Residential Area,ATM-180,56279.715234080395,60000,4164.3945170876,223,30293.115406367553,0,1,52289.84457081567
Residential Area,ATM-180,52289.84457081567,60000,4670.077990243519,197,30331.497597931488,0,2,48516.933000498946
Residential Area,ATM-180,48516.933000498946,60000,4406.522125315351,210,30106.88681670239,0,3,44341.80899869242
Residential Area,ATM-180,44341.80899869242,60000,4505.922531856521,217,29397.27303286714,0,4,39080.05569337741
Residential Area,ATM-180,39080.05569337741,60000,4610.346523313908,198,29595.18518809305,0,5,34377.903669107916
Residential Area,ATM-180,34377.903669107916,60000,4166.982205890774,231,29744.237613799403,0,6,29869.381048663607
Residential Area,ATM-180,29869.381048663607,60000,3862.3352779805987,217,30130.618951336393,0,7,25174.038723994774
Residential Area,ATM-180,25174.038723994774,60000,4184.461737905854,228,31105.67651008562,0,8,20990.442427258007
Residential Area,ATM-180,20990.442427258007,60000,4592.946644732534,193,31299.402143557665,0,9,15981.149208371677
Residential Area,ATM-180,15981.149208371677,60000,4864.82023641796,220,32535.78379212727,0,10,11185.536571385524
Residential Area,ATM-180,11185.536571385524,60000,4402.443851399273,201,33156.27242730689,0,11,6469.079110979985
Residential Area,ATM-180,6469.079110979985,60000,4997.398070418367,201,32610.97658239743,0,12,1591.293366380678
Residential Area,ATM-180,1591.293366380678,60000,4321.72425037276,202,32786.61030272724,0,13,60000.0
Residential Area,ATM-180,60000.0,60000,4436.359882394865,201,32154.968478708157,1,0,55966.758923074616
Residential Area,ATM-180,55966.758923074616,60000,4625.538197192609,190,31492.867230964705,1,1,51971.7192383639
Residential Area,ATM-180,51971.7192383639,60000,4679.325405443432,185,31304.310618938656,1,2,47076.76065216574
Residential Area,ATM-180,47076.76065216574,60000,4228.733311203556,204,31189.975986250476,1,3,42642.15197867091
Residential Area,ATM-180,42642.15197867091,60000,4169.164530136174,178,30828.972022759157,1,4,37217.912248481
Residential Area,ATM-180,37217.912248481,60000,4629.079269265177,187,31536.754292543526,1,5,32495.864331505723
Residential Area,ATM-180,32495.864331505723,60000,4787.386423435029,203,31381.016464919496,1,6,28558.112674505035
Residential Area,ATM-180,28558.112674505035,60000,4502.442930543472,186,31441.887325494965,1,7,24732.448797489797
Residential Area,ATM-180,24732.448797489797,60000,4778.179767414617,173,31234.31012558482,1,8,20386.888429920895
Residential Area,ATM-180,20386.888429920895,60000,4500.159298685223,204,31584.830808443,1,9,16307.950840042078
Residential Area,ATM-180,16307.950840042078,60000,4511.780647315302,200,30768.809812123665,1,10,11736.699359126058
Residential Area,ATM-180,11736.699359126058,60000,3963.620217130312,189,30905.452619544852,1,11,7336.445391346147
Residential Area,ATM-180,7336.445391346147,60000,4257.637778843905,184,29881.466857134852,1,12,2954.247813366769
Residential Area,ATM-180,2954.247813366769,60000,4026.882889536047,204,29541.61651813895,1,13,60000.0
Residential Area,ATM-180,60000.0,60000,3929.440352964677,174,29754.344670814527,1,0,56094.05431726122
Residential Area,ATM-180,56094.05431726122,60000,4542.158657211893,204,29834.626476538062,1,1,51301.351243302546
Residential Area,ATM-180,51301.351243302546,60000,4424.4006847441315,208,30281.76918292784,1,2,46435.54250664403
Residential Area,ATM-180,46435.54250664403,60000,4415.738835296534,176,31068.64032970754,1,3,41487.23479159855
Residential Area,ATM-180,41487.23479159855,60000,4736.12808609755,205,31445.696563836995,1,4,36522.496589009264
Residential Area,ATM-180,36522.496589009264,60000,4410.802808918786,196,32010.18079864637,1,5,31711.340058721238
Residential Area,ATM-180,31711.340058721238,60000,4629.127755374238,184,32439.139750955015,1,6,25881.17551108469
Residential Area,ATM-180,25881.17551108469,60000,4871.921854444074,180,34118.82448891531,1,7,20337.63711367351
Residential Area,ATM-180,20337.63711367351,60000,4636.740546148179,192,35756.417203587705,1,8,15378.478978055264
Residential Area,ATM-180,15378.478978055264,60000,5553.49303462714,178,35922.87226524728,1,9,9765.487037783845
Residential Area,ATM-180,9765.487037783845,60000,5230.220139014811,182,36670.055468860184,1,10,4800.294629265832
Residential Area,ATM-180,4800.294629265832,60000,4919.2104744244,193,36686.94016233272,1,11,60000.0
Residential Area,ATM-180,60000.0,60000,5133.429148468298,189,37233.54392825282,1,0,55307.91944837489
Residential Area,ATM-180,55307.91944837489,60000,4871.367645872635,176,37114.4679495899,1,1,49967.728365815965
Residential Area,ATM-180,49967.728365815965,60000,5433.882860362622,169,36624.49448451227,1,2,45462.866359007545
Residential Area,ATM-180,45462.866359007545,60000,4889.195442115947,176,35585.81809390952,1,3,41738.374962667636
Residential Area,ATM-180,41738.374962667636,60000,4591.461070128948,184,34351.15135463117,1,4,37594.49898081386
Residential Area,ATM-180,37594.49898081386,60000,4916.9976505892355,180,32882.03539621353,1,5,31508.290226416262
Residential Area,ATM-180,31508.290226416262,60000,5100.9428081891465,180,34003.05174209312,1,6,26703.057174597547
Residential Area,ATM-180,26703.057174597547,60000,4554.156025178301,170,33296.94282540245,1,7,21871.822788921672
Residential Area,ATM-180,21871.822788921672,60000,4800.371127106024,168,33436.096659453215,1,8,16786.13954164576
Residential Area,ATM-180,16786.13954164576,60000,4754.690626756062,163,33181.588824170205,1,9,12512.234994310234
Residential Area,ATM-180,12512.234994310234,60000,5115.12598750982,157,32950.631364697314,1,10,7892.895630355425
Residential Area,ATM-180,7892.895630355425,60000,4275.170652470531,184,33845.479332312214,1,11,3345.3808875629356
Residential Area,ATM-180,3345.3808875629356,60000,4644.080886326529,164,34249.11809325093,1,12,60000.0
Residential Area,ATM-180,60000.0,60000,4440.54956303161,161,32946.407761467766,1,0,55966.15052948078
Residential Area,ATM-180,55966.15052948078,60000,4989.789336597514,182,32175.02418016828,1,1,51233.61891001571
Residential Area,ATM-180,51233.61891001571,60000,4181.321778707611,164,32076.321413957477,1,2,46689.02450814597
Residential Area,ATM-180,46689.02450814597,60000,4805.74582098246,158,31535.232568551306,1,3,42908.98531320204
Residential Area,ATM-180,42908.98531320204,60000,4407.889647075984,173,31041.367216159702,1,4,38137.88909524107
Residential Area,ATM-180,38137.88909524107,60000,4645.996122831454,163,31193.12407016586,1,5,33186.982993628815
Residential Area,ATM-180,33186.982993628815,60000,4386.930374129686,163,31596.515428985625,1,6,28681.974680543848
Residential Area,ATM-180,28681.974680543848,60000,4947.208619161161,177,31318.025319456145,1,7,24791.952968074253
Residential Area,ATM-180,24791.952968074253,60000,4209.823771874692,165,31174.19756140652,1,8,19796.90875930553
Residential Area,ATM-180,19796.90875930553,60000,4841.429423830846,172,31436.710150710176,1,9,14661.338754770873
Residential Area,ATM-180,14661.338754770873,60000,4469.9299899854495,154,32027.68575337509,1,10,10209.83620727632
Residential Area,ATM-180,10209.83620727632,60000,4983.398633535905,171,32699.149105925717,1,11,5800.2934695128
Residential Area,ATM-180,5800.2934695128,60000,4447.108650752862,161,32337.595625728274,1,12,1164.0251924998865
Residential Area,ATM-180,1164.0251924998865,60000,5059.1070885319405,165,32022.95780112893,1,13,60000.0
Residential Area,ATM-180,60000.0,60000,4597.605951206156,163,32468.672161705454,1,0,54706.896313031946
Residential Area,ATM-180,54706.896313031946,60000,4412.704805387411,173,33871.75413620391,1,1,49381.971770355354
Residential Area,ATM-180,49381.971770355354,60000,4743.501339957066,156,34201.634470111785,1,2,44009.55450506997
Residential Area,ATM-180,44009.55450506997,60000,5225.7821313641225,159,34438.481730862506,1,3,38954.6034062002
Residential Area,ATM-180,38954.6034062002,60000,4666.559170485818,167,35041.93028223772,1,4,32784.07510547907
Residential Area,ATM-180,32784.07510547907,60000,5375.993358878048,150,36802.91584519533,1,5,26395.963724903006
Residential Area,ATM-180,26395.963724903006,60000,5641.239389774276,177,38554.758948758485,1,6,21827.95457001207
Residential Area,ATM-180,21827.95457001207,60000,5699.8585075263245,161,38172.04542998793,1,7,16023.139104570651
Residential Area,ATM-180,16023.139104570651,60000,5535.667279284153,150,38683.75720846129,1,8,11558.088121486078
Residential Area,ATM-180,11558.088121486078,60000,5272.606046992252,150,37823.88364886927,1,9,6414.909754494626
Residential Area,ATM-180,6414.909754494626,60000,4946.612808709635,143,37594.644750575346,1,10,610.8775344562437
