id,TransactionFrequency,IncomingTransactionAmount,OutgoingTransactionAmount,MaxIncomingAmount,MaxOutgoingAmount,UniqueRecipients,TransactionTime,JustBelowThreshold,IsSuspicious,TransactionDate
5,1,396.9392202290037,306.26376234258134,943.9038323199115,702.1493992252707,2,0,1,0,2024-02-03 23:00:00
6,3,426.04735379214713,285.3174613091187,1393.5945864501316,1045.4903404948357,2,0,1,0,2024-01-30 22:00:00
6,4,345.99129613645295,118.16131258747703,1158.0549838612208,707.0570833830328,3,1,1,0,2024-02-10 18:00:00
3,2,375.15364395196605,216.01167745956235,508.0591033421198,1043.9731112849677,2,0,1,0,2024-01-16 08:00:00
7,3,250.10396177706653,472.4039883541199,1443.174822961285,731.5990247638989,4,1,1,0,2024-01-03 12:00:00
9,3,315.4782669372156,256.7295853134,737.1444659777112,1348.923869476073,2,0,1,0,2024-01-20 03:00:00
11,4,309.6636682904649,318.68020822270734,607.6141847598589,897.2714728404596,2,0,1,0,2024-01-25 14:00:00
12,16,1933.678906132935,1455.5016952192202,7403.252887322889,7197.04018804636,8,1,1,1,2024-02-05 11:00:00
10,17,1522.5728202618095,1022.5043274286865,4790.723905979027,5551.235499015728,5,1,1,1,2024-01-03 09:00:00
8,4,433.07218773881726,124.53238225731305,933.7705660180176,842.8389648054508,4,1,1,0,2024-02-06 00:00:00
6,1,104.41264570498632,244.87050191949132,749.5030796827418,611.487687838782,3,0,1,0,2024-01-17 12:00:00
12,20,1933.678906132935,3154.123093496851,5064.555947946066,5240.854235106593,10,1,1,1,2024-01-07 23:00:00
8,1,403.4705560444019,180.2241004291932,774.3846052025874,1081.5642044379888,3,0,1,0,2024-02-08 04:00:00
12,15,5711.932800952194,1455.5016952192202,5687.468768366172,6183.464571789709,14,1,1,1,2024-01-14 06:00:00
5,1,402.50586315658103,104.03624267560988,715.2044797331928,740.2194332083856,1,0,1,0,2024-01-06 11:00:00
8,1,436.7881485986835,274.9927706432839,1384.3551504557536,943.7713390922452,3,0,1,0,2024-02-02 21:00:00
10,10,6909.76308486076,5220.565025877032,4893.2119170204705,7887.125208447108,8,1,1,1,2024-01-24 23:00:00
12,19,5711.932800952194,1455.5016952192202,3246.4983120458496,4106.189099033419,12,1,1,1,2024-01-29 18:00:00
4,4,149.8856227645562,176.44748379840104,1212.845995860955,1376.6138270158917,4,0,1,0,2024-01-12 08:00:00
10,15,1522.5728202618095,1022.5043274286865,5090.653414854656,4408.396772372625,9,1,1,1,2024-01-16 12:00:00
8,2,357.3460719647137,392.68989462568516,824.3458076950558,801.4630594588007,3,0,1,0,2024-01-26 07:00:00
10,16,6909.76308486076,1022.5043274286865,5733.128229716231,5403.3505615253835,8,1,1,1,2024-01-29 11:00:00
12,11,1933.678906132935,3154.123093496851,3011.7373693372656,6385.36856329224,7,1,1,1,2024-01-19 02:00:00
2,15,1781.2569537828522,4204.98128997959,7078.327704073168,5878.926054447058,14,1,1,1,2024-01-25 13:00:00
12,22,5711.932800952194,3154.123093496851,4223.999365008629,6861.2013794663835,8,1,1,1,2024-01-01 11:00:00
12,22,1933.678906132935,1455.5016952192202,6402.915464593836,5366.065934421993,14,1,1,1,2024-01-01 10:00:00
5,2,171.34903372293195,427.2106996554772,632.4046134964547,1002.0081977391822,4,1,1,0,2024-01-25 09:00:00
9,2,111.6285521375815,201.1254424356802,882.2522519774584,1083.1278234528693,3,0,1,0,2024-01-30 23:00:00
4,2,166.75404714194838,208.57543105368006,1119.3434541369115,1078.9653202958043,2,0,1,0,2024-02-07 20:00:00
11,3,172.5277119702021,150.14259031695426,954.4031544799528,554.5119274378263,3,0,1,0,2024-02-07 16:00:00
6,3,255.06943790015768,234.7858902869826,1280.189268482995,814.0438069184324,1,0,1,0,2024-02-02 08:00:00
1,1,260.93084987462237,499.81756748763775,1497.6228222513855,999.1989468413318,3,0,1,0,2024-02-03 13:00:00
9,1,449.7049882440951,262.3004674460244,691.1320884488969,716.5791856272409,2,0,1,0,2024-01-18 03:00:00
1,2,304.04388499953006,188.19537387564256,959.6508196595724,1372.6258854858963,1,0,1,0,2024-02-10 03:00:00
5,4,389.3619062449145,404.9931537902212,930.9839019208221,587.1092894614341,3,0,1,0,2024-01-27 22:00:00
4,4,141.65494316811498,316.98840138506245,804.4925327489509,987.3844416720428,4,0,1,0,2024-01-04 04:00:00
12,22,1933.678906132935,1455.5016952192202,3606.3244667956833,6088.6346203089715,5,1,1,1,2024-01-11 11:00:00
3,3,381.1773763914707,252.27587246434632,565.6921164896593,761.7511001344824,1,0,1,0,2024-02-11 01:00:00
6,3,121.12158418741123,265.78788621573733,1387.1193172236985,1124.240736997518,3,0,1,0,2024-01-21 11:00:00
2,14,1781.2569537828522,1149.2680126692474,3313.610857072294,3818.1200010511693,11,1,1,1,2024-01-21 08:00:00
3,4,339.74758626517354,108.26854755676179,996.8955185000489,690.3369750950476,2,0,1,0,2024-01-13 00:00:00
5,1,340.8582576209924,207.60785871932418,1416.942048200916,1417.2205918248628,4,0,1,0,2024-01-23 03:00:00
9,2,109.17312450721681,307.0385205262088,1276.2904775159477,1053.558532662358,3,0,1,0,2024-01-14 08:00:00
2,20,1781.2569537828522,4204.98128997959,7077.43882790068,3624.599053703167,8,1,1,1,2024-01-31 12:00:00
10,23,1522.5728202618095,1022.5043274286865,5767.451350994121,5239.977273344341,11,1,1,1,2024-02-02 20:00:00
8,2,159.5998944596974,292.7469917098466,942.2522765195591,812.191883786388,4,0,1,0,2024-02-03 02:00:00
2,13,4829.597177067877,4204.98128997959,5473.771202178517,3133.383813044363,10,1,1,1,2024-01-07 05:00:00
11,4,398.3700835254698,479.6834507482049,1224.2325476119493,1296.300663415132,2,0,1,0,2024-01-29 05:00:00
5,1,492.7876761784581,352.863799674583,1190.4057219110719,1332.937392318661,1,0,1,0,2024-01-21 15:00:00
7,4,183.93679794256377,151.9765489071765,840.5448354798968,1485.7682495857412,2,0,1,0,2024-02-01 14:00:00
8,4,430.05226706644606,324.0366789773582,1304.9637303992545,1291.2842924966835,3,0,1,0,2024-01-06 16:00:00
1,4,308.1186307674616,412.2927412803604,552.3912955948613,1101.3840706885635,3,1,1,0,2024-02-08 05:00:00
6,3,249.38503845766937,383.3958789971189,659.6249014321672,839.2202983917838,4,0,1,0,2024-02-11 05:00:00
1,1,148.95070293007117,168.83569171810376,835.6232729779117,1044.5954487107492,2,0,1,0,2024-02-06 22:00:00
2,22,1781.2569537828522,1149.2680126692474,3668.8034753850106,3062.127968969661,11,1,1,1,2024-01-18 00:00:00
1,2,194.34303965747483,279.52545829864243,734.9942775346916,1244.8250755299132,4,0,1,0,2024-02-08 15:00:00
11,1,248.5688007492183,163.61000149610453,1330.1509829979182,945.9555450921018,4,0,1,0,2024-01-26 18:00:00
5,3,125.01689075894737,172.07830165125915,1448.2515377900793,520.0232297321876,1,0,1,0,2024-01-09 08:00:00
10,20,1522.5728202618095,1022.5043274286865,5481.994608385421,3603.897612162894,7,1,1,1,2024-01-16 18:00:00
9,4,406.63540958865735,421.40724337397376,764.5158039888382,887.4664638217566,3,0,1,0,2024-01-31 14:00:00
6,1,393.446332016925,148.81219772873948,779.8926522464269,1083.421519018435,1,0,1,0,2024-01-22 22:00:00
11,1,219.77740419675467,150.05010285669877,777.7190873508439,964.2039489521267,2,0,1,0,2024-02-01 19:00:00
11,2,169.3920297063829,440.1886459043351,535.930182185973,1119.2043172921549,2,0,1,0,2024-01-21 21:00:00
1,1,355.0213057880919,237.84163377902385,1426.9163463311081,980.2942587913558,3,0,1,0,2024-01-29 17:00:00
1,3,298.4665536452878,112.34316172322897,713.6981415703284,1161.703845481347,3,0,1,0,2024-01-19 15:00:00
2,18,4829.597177067877,1149.2680126692474,7428.509567702388,7399.052178598426,9,1,1,1,2024-01-27 20:00:00
9,2,374.3645084199455,156.86817868155822,509.68688274096775,612.8431871836215,1,0,1,0,2024-02-03 10:00:00
3,4,496.4505727285215,185.3573391902758,1357.955090915057,1096.43395462566,3,1,1,0,2024-01-08 01:00:00
1,2,398.8878350968151,366.05847769536217,1231.1573444549172,984.6895169363074,3,1,1,0,2024-02-04 15:00:00
5,2,395.99455467424474,162.9305120007313,1446.7560351737034,526.8676540449353,2,0,1,0,2024-01-25 03:00:00
7,4,480.12510117223667,147.5497564708288,1281.615479196399,880.4818854930359,2,0,1,0,2024-01-22 04:00:00
6,2,181.17454702996088,405.88765659051165,813.7065120520652,606.1255854909955,2,1,1,0,2024-02-08 16:00:00
12,12,5711.932800952194,3154.123093496851,3568.809794022747,5281.629619111993,8,1,1,1,2024-02-04 22:00:00
1,1,491.8586860135534,274.12968858209445,1197.716307553293,895.7776796604307,4,0,1,0,2024-01-11 22:00:00
5,1,166.11764438806983,319.7239085920416,864.1127750104995,1113.151911103018,3,1,1,0,2024-01-12 15:00:00
5,4,380.10078377780843,224.7936081305674,1066.2150157526166,1305.6022187702383,3,0,1,0,2024-02-03 15:00:00
6,1,334.3240583887608,293.00016809414427,506.2574710264702,799.6686838414907,2,0,1,0,2024-01-20 07:00:00
3,1,334.5916368754828,302.6690595930983,561.8857016804752,1462.1021041650274,3,0,1,0,2024-01-04 11:00:00
5,2,379.0682510080301,254.89490847123838,1035.367941181651,1035.6345005875744,1,0,1,0,2024-01-22 01:00:00
7,3,471.8467691502737,462.6288842688651,1066.0716464481652,1118.2907987547878,3,0,1,0,2024-01-23 11:00:00
5,1,413.0327759405352,106.42474599240246,1251.4529444593436,1180.672373225737,3,0,1,0,2024-01-22 20:00:00
5,3,122.454441366484,412.8685052364985,631.9653196239617,1166.7315298575897,3,0,1,0,2024-01-15 14:00:00
5,1,441.0912079502845,149.75313249652973,1013.1830837567788,1010.9707430450621,3,0,1,0,2024-01-06 12:00:00
10,14,6909.76308486076,5220.565025877032,4530.004867915837,5130.576394153897,11,1,1,1,2024-01-25 21:00:00
10,23,6909.76308486076,5220.565025877032,7636.032323954155,4437.767282104624,12,1,1,1,2024-01-08 10:00:00
3,4,284.6931254449529,437.31123637456096,910.4957940605545,522.0858453011797,1,0,1,0,2024-01-19 06:00:00
1,4,292.36240030122786,139.005730256359,663.3366480890572,857.9611945327647,1,0,1,0,2024-01-08 04:00:00
5,3,274.0721597021427,323.5922536399096,721.7819781923185,833.6608906336926,3,0,1,0,2024-02-04 05:00:00
9,2,474.94131768634577,300.43515210487885,817.5545798695018,887.6951548390068,2,0,1,0,2024-01-15 06:00:00
1,1,382.40760306560986,382.47727318534345,759.3884007431963,638.36820088819,4,1,1,0,2024-01-01 21:00:00
3,1,352.4682583826825,313.7162207574703,587.5912974059464,1238.1682705368437,3,0,1,0,2024-01-18 21:00:00
4,1,119.93681111317662,316.2938268532417,589.9162448597023,1356.964414776239,3,0,1,0,2024-01-21 02:00:00
1,3,461.5653321041499,271.8383774304259,693.2494152341682,1438.714635374035,3,0,1,0,2024-01-30 03:00:00
1,4,463.7560768033585,223.53376960293633,550.5591879595389,992.3623035196258,2,1,1,0,2024-01-10 11:00:00
8,2,412.08522537204095,292.90574450087684,1126.457019676927,1200.8656991254286,2,0,1,0,2024-01-20 06:00:00
2,22,1781.2569537828522,4204.98128997959,6246.143897704817,3225.4442800269494,9,1,1,1,2024-01-10 19:00:00
12,11,1933.678906132935,3154.123093496851,5054.803040179517,7470.4568462892275,14,1,1,1,2024-01-23 17:00:00
8,3,190.0894809073959,385.7643054506393,831.9982942377651,809.4127948704444,1,0,1,0,2024-01-31 16:00:00
7,2,152.53976325796268,480.98684667513874,1162.7962742097216,1436.72455585349,4,0,1,0,2024-02-11 15:00:00
10,14,1522.5728202618095,1022.5043274286865,5942.9304867462715,3801.602356834672,10,1,1,1,2024-01-22 15:00:00
10,16,1522.5728202618095,1022.5043274286865,5038.696080957974,4410.777920180696,10,1,1,1,2024-01-30 04:00:00
2,15,4829.597177067877,4204.98128997959,3817.7284341206964,6656.105549366232,6,1,1,1,2024-02-02 07:00:00
6,1,105.36105057286625,370.86096498306944,984.3911856008492,608.1550145733568,2,0,1,0,2024-01-02 15:00:00
6,2,213.0982758315048,350.0116744340823,1193.8055569674118,1342.1068624835116,2,0,1,0,2024-01-08 11:00:00
3,1,117.83796334918462,226.619866107148,1052.7623680335832,1114.133176187518,4,0,1,0,2024-02-10 19:00:00
11,3,114.51504904540086,426.5643139860123,716.2505281865289,825.8245840194487,2,1,1,0,2024-01-13 17:00:00
2,20,1781.2569537828522,1149.2680126692474,3168.248616995133,7359.9254812247855,11,1,1,1,2024-01-13 05:00:00
12,21,5711.932800952194,1455.5016952192202,6239.185193041132,5489.345902571596,14,1,1,1,2024-01-24 22:00:00
1,3,414.8506410406416,225.145264342052,1410.8026709698133,1083.9192892611354,2,1,1,0,2024-01-10 09:00:00
6,4,489.9338611124448,474.118839418131,1047.4148403797258,706.9936012450581,2,0,1,0,2024-01-05 06:00:00
12,12,1933.678906132935,1455.5016952192202,6560.359961239652,7209.043545144094,13,1,1,1,2024-01-06 20:00:00
5,1,271.55475154441547,492.76227923061566,846.5587598165475,584.2643661558511,4,0,1,0,2024-01-21 10:00:00
11,3,437.91577451440855,351.19735304163925,907.7157706652253,856.0930851664217,2,0,1,0,2024-02-04 11:00:00
9,2,207.25560803820537,199.00402925616478,625.5655786372514,1180.3844137625222,1,0,1,0,2024-02-06 15:00:00
1,1,162.5527217613792,165.1260198707455,671.2949578216703,774.1203638192007,1,0,1,0,2024-02-02 22:00:00
7,3,441.23584936146017,174.76577624338466,1327.3565548261456,1327.6751947812718,3,1,1,0,2024-01-27 21:00:00
5,1,118.6002345760262,107.91826333890175,1084.838631688882,1239.8678266004035,2,0,1,0,2024-01-28 05:00:00
5,2,347.8797760797663,256.2728443943757,837.532465883819,1289.0228445481343,4,1,1,0,2024-01-04 14:00:00
2,19,1781.2569537828522,4204.98128997959,3705.5482416632462,3490.2892428122877,10,1,1,1,2024-02-09 17:00:00
11,3,238.3681790006777,264.66218418268096,746.519905637983,640.547127995543,3,0,1,0,2024-01-07 21:00:00
3,2,226.0758084389436,473.99777273550615,1476.0326986002037,786.4737377445836,2,1,1,0,2024-01-22 00:00:00
7,1,408.74309047264853,272.21608380287597,844.8176077461698,1018.077165197561,1,0,1,0,2024-01-12 07:00:00
6,2,134.5698443050186,451.1937987939339,837.3109541512276,1248.0160766994024,2,0,1,0,2024-01-02 00:00:00
12,10,1933.678906132935,1455.5016952192202,3892.253370491874,7006.760291351243,12,1,1,1,2024-01-13 04:00:00
2,19,1781.2569537828522,4204.98128997959,6043.989800901968,5181.507119165088,5,1,1,1,2024-02-04 10:00:00
6,2,319.3282334905697,242.34190370368455,611.1371473320124,1428.5968815306383,1,0,1,0,2024-02-05 15:00:00
2,22,1781.2569537828522,4204.98128997959,3896.481176300242,7811.514915871383,8,1,1,1,2024-01-26 00:00:00
2,19,4829.597177067877,4204.98128997959,4128.815374375141,7170.693302617926,7,1,1,1,2024-02-01 07:00:00
2,22,1781.2569537828522,1149.2680126692474,3125.6986287815707,5448.520159289275,7,1,1,1,2024-01-07 02:00:00
11,1,431.1473501288691,128.84443717177408,641.1075940213511,1196.19245030109,3,0,1,0,2024-02-10 11:00:00
3,1,415.08520621108346,182.16056339121172,1045.5821217920666,692.8705686896143,4,1,1,0,2024-01-11 00:00:00
2,12,1781.2569537828522,4204.98128997959,6614.653361193018,6812.855563957764,11,1,1,1,2024-02-02 11:00:00
4,3,297.7924525180372,492.819814806385,545.2946436130775,1032.2228748561938,4,0,1,0,2024-01-20 23:00:00
9,3,491.82033615270274,413.94472918355206,1156.3858593847672,1321.6415697789553,1,0,1,0,2024-01-24 20:00:00
6,1,157.9860289519268,393.3946985968416,1035.1523336803502,601.3798424698635,2,0,1,0,2024-01-31 08:00:00
1,1,390.0622910204459,146.4763826101784,582.0236852114708,1291.8913237957292,3,1,1,0,2024-02-05 08:00:00
8,3,176.47628058591562,412.39835744599657,534.9392464059885,1311.572004351548,3,0,1,0,2024-01-04 22:00:00
12,17,5711.932800952194,3154.123093496851,3397.9407368602124,5052.524106741783,8,1,1,1,2024-02-01 21:00:00
7,2,223.47949734927812,340.4410782497313,530.0213321490719,557.3103100104868,1,0,1,0,2024-01-05 07:00:00
10,24,1522.5728202618095,1022.5043274286865,6255.884803718091,4166.25845633196,12,1,1,1,2024-01-27 15:00:00
3,1,486.94247111531007,230.10156236982078,1004.6190246076956,1207.4262751619324,1,1,1,0,2024-02-01 01:00:00
1,3,173.20617769389088,476.5089792967407,617.2801478004451,1211.7779449909494,3,1,1,0,2024-01-06 13:00:00
5,2,108.81406411900167,465.89244598260143,669.0617784397162,1398.3552751676652,4,0,1,0,2024-01-12 05:00:00
4,3,388.00321586524524,104.59226389975113,851.8050064103525,1082.6861465545828,3,0,1,0,2024-01-19 07:00:00
10,20,6909.76308486076,1022.5043274286865,6839.833789049026,6670.36765502939,12,1,1,1,2024-01-15 23:00:00
8,2,135.53609803502576,490.84169322062934,1007.0824240602667,621.4149055049721,1,0,1,0,2024-02-04 06:00:00
1,2,373.501642230817,141.2485449632303,1137.9018745529615,1221.1323573568238,4,1,1,0,2024-01-11 17:00:00
10,24,1522.5728202618095,5220.565025877032,7803.640441141215,3153.8758912958006,11,1,1,1,2024-01-24 09:00:00
1,4,492.2067288004424,491.58300281644165,1268.0054353132095,828.3854996166053,3,0,1,0,2024-01-12 17:00:00
12,15,1933.678906132935,1455.5016952192202,7701.985169727721,4150.422459287375,11,1,1,1,2024-01-24 00:00:00
4,4,261.5911505306193,175.9261211888624,946.4419217965487,524.7648775761512,1,1,1,0,2024-01-06 19:00:00
8,3,317.01832135816915,332.87329203703587,1118.772077041005,748.8190270199318,2,0,1,0,2024-01-27 23:00:00
5,2,416.6799953813407,181.77622957981873,1165.3652084189043,907.8896085072801,2,0,1,0,2024-01-12 20:00:00
2,19,1781.2569537828522,1149.2680126692474,7051.821998797185,7166.88812215832,14,1,1,1,2024-01-23 13:00:00
6,4,345.1600643447797,129.61688716493921,1144.86122281498,636.3703274675659,2,0,1,0,2024-01-04 05:00:00
5,1,190.45882063597628,342.1930676857619,523.5324944140988,1228.0122577961974,2,0,1,0,2024-01-24 07:00:00
2,15,4829.597177067877,4204.98128997959,6984.240883860615,4740.134815943597,8,1,1,1,2024-01-16 10:00:00
11,1,271.4522187881903,396.0645475045852,778.9380760734767,757.4789761437248,2,0,1,0,2024-01-19 01:00:00
11,1,156.38385100870772,352.28018846351404,629.1744452431104,1274.4194946063035,3,0,1,0,2024-01-25 19:00:00
11,4,365.67516580216693,319.84250741230267,599.5465128087751,885.5535644013139,2,0,1,0,2024-02-09 18:00:00
3,2,186.436181274123,375.91153969924846,1103.1921656146674,1006.6857908540028,2,0,1,0,2024-01-27 13:00:00
9,1,139.0250040957199,157.57676542889234,1023.6005471526117,1356.0010748931527,1,0,1,0,2024-02-08 07:00:00
7,2,444.79476336170893,338.1438645034416,753.5841169963692,1249.9536818024078,3,0,1,0,2024-01-25 11:00:00
7,3,284.06490579537586,168.84424112911108,970.9500587725145,1305.1168513161779,4,0,1,0,2024-01-13 22:00:00
11,1,399.71348507831055,470.20888314075233,992.2323151824082,636.8451665863568,4,0,1,0,2024-01-01 20:00:00
6,4,216.23502392254204,127.33364193824168,695.0089804386158,569.7194258337295,1,1,1,0,2024-01-25 22:00:00
8,3,414.7880539670665,272.1498998763173,1152.0930618816506,1393.404729087987,1,0,1,0,2024-01-29 00:00:00
4,3,144.77437080861213,378.31899106217793,1280.9193563860904,887.8342695710944,3,0,1,0,2024-02-05 05:00:00
8,4,242.3893495179411,283.2088846673035,1291.463540889519,787.8796780696808,4,0,1,0,2024-01-09 07:00:00
4,1,491.2247271894114,136.83810129316095,1102.469830703455,1224.6962542618244,2,0,1,0,2024-02-06 08:00:00
8,1,417.59588654720244,321.35160645068294,1011.6385825190141,1336.4155965798568,1,0,1,0,2024-01-30 06:00:00
9,3,298.9023721258753,356.6527635309418,561.0071430053949,1362.4896218983008,4,1,1,0,2024-01-22 16:00:00
3,1,235.91098862475403,381.5169243962031,787.8312988516059,815.9971411252274,3,0,1,0,2024-02-06 19:00:00
3,2,448.8542800089906,249.30392578510356,593.2714467781699,1352.212391201674,2,0,1,0,2024-01-10 14:00:00
11,4,317.93910363380627,325.4639884115049,1463.8231608784736,540.9339443743454,3,0,1,0,2024-01-23 15:00:00
2,23,1781.2569537828522,1149.2680126692474,3637.840756821421,7460.764584349805,12,1,1,1,2024-01-24 15:00:00
10,12,6909.76308486076,5220.565025877032,5497.7458113379125,6087.313739566107,10,1,1,1,2024-02-08 08:00:00
3,3,107.17827142739674,333.4227869299274,1389.5766183304922,563.1063691155463,4,0,1,0,2024-01-20 18:00:00
3,4,150.5015131170454,310.30248782365396,1443.9282834764579,824.6091685101615,4,0,1,0,2024-02-11 08:00:00
5,1,363.8517465578969,199.80974673529946,1265.82903923491,1172.7559862469238,4,0,1,0,2024-02-11 06:00:00
5,1,164.64792451434857,100.80740709929357,505.4049236726699,837.2668960542263,2,1,1,0,2024-01-09 03:00:00
2,10,1781.2569537828522,4204.98128997959,7516.505636943797,5352.3665983857845,13,1,1,1,2024-01-14 07:00:00
12,22,1933.678906132935,3154.123093496851,4303.331912810509,5030.410662798855,14,1,1,1,2024-02-04 07:00:00
10,15,1522.5728202618095,1022.5043274286865,3560.492551753794,6803.306710118032,10,1,1,1,2024-01-11 19:00:00
6,4,400.2918027997389,344.90326030473784,518.3861421515973,975.3858553554824,1,1,1,0,2024-01-17 14:00:00
5,4,323.1922955130559,185.23400347392328,964.0666894045047,1283.0002313472019,1,0,1,0,2024-01-10 00:00:00
6,3,321.00544591309006,475.62283838687483,1443.0618974069716,1250.1532294315125,4,0,1,0,2024-01-26 19:00:00
1,2,137.66076405027917,102.67285168955512,823.8195749024314,956.8178045561351,1,1,1,0,2024-01-17 05:00:00
5,4,237.4652770436412,408.92040606613716,1161.1406784286964,1345.6673490987714,3,1,1,0,2024-01-31 21:00:00
9,3,212.97235947460467,350.0819078121769,1152.2353531324407,614.2371385913958,2,0,1,0,2024-01-16 15:00:00
12,11,1933.678906132935,1455.5016952192202,7266.732488043619,7131.086878876101,7,1,1,1,2024-01-24 03:00:00
10,16,1522.5728202618095,1022.5043274286865,5203.829007182707,5403.617282344866,14,1,1,1,2024-01-01 15:00:00
2,14,1781.2569537828522,1149.2680126692474,6361.3941473704,5639.036817794149,7,1,1,1,2024-02-05 06:00:00
1,2,280.6787276926731,254.24540514625923,622.007413576889,1481.1815587938422,2,0,1,0,2024-01-05 00:00:00
10,10,1522.5728202618095,1022.5043274286865,5394.852807267357,7657.824900039592,10,1,1,1,2024-02-03 08:00:00
11,1,137.36318879011824,316.79602995590636,613.4408171039167,1291.9356229637642,4,0,1,0,2024-02-05 16:00:00
9,4,276.4288633003135,475.86060451740326,1496.9092185893553,902.307041382372,4,0,1,0,2024-01-16 01:00:00
10,21,1522.5728202618095,1022.5043274286865,7484.97039092837,6539.403476182677,12,1,1,1,2024-01-26 20:00:00
9,1,174.6893183092166,390.2903641456413,1094.1418627564576,882.8831472841835,2,0,1,0,2024-01-05 16:00:00
9,4,137.61444177370655,346.89960833949027,911.3745714125894,1219.0756205108119,1,0,1,0,2024-01-14 21:00:00
6,1,242.6683896567059,395.76329193252474,626.3864224056671,1047.5178840599945,2,0,1,0,2024-02-11 09:00:00
8,1,402.99275391576697,185.8671455890147,527.8439075774133,1443.778111368369,3,1,1,0,2024-01-26 06:00:00
11,1,210.57667623335843,365.9978064951095,1122.7322822928331,750.8903165341047,3,0,1,0,2024-01-13 14:00:00
1,2,224.9396407542054,299.2161572227476,1306.7575637891262,600.5627320834443,1,0,1,0,2024-01-10 17:00:00
10,11,6909.76308486076,1022.5043274286865,4974.003842314765,6739.618256557086,5,1,1,1,2024-01-10 22:00:00
4,1,178.33632503476755,230.8178576607271,982.7134730769344,1116.712707646776,1,0,1,0,2024-01-14 02:00:00
1,4,458.7831721694137,456.022810186101,1277.4554671823855,1360.798936915495,4,0,1,0,2024-01-30 18:00:00
8,2,308.07620930062177,133.72052584454013,1172.8471334885448,846.1968866803277,2,1,1,0,2024-01-24 18:00:00
1,1,279.0411761280868,422.8757275164752,1224.2545274991332,1153.7867511244617,4,0,1,0,2024-01-11 09:00:00
3,3,323.1280767716805,444.52785032603634,992.5990052218141,850.198681023219,4,0,1,0,2024-02-05 02:00:00
4,2,166.4137253664782,426.9009245467285,1133.411740242127,1117.219582994458,2,0,1,0,2024-01-21 06:00:00
8,3,345.38925545567054,305.0905577047104,1305.525913576057,1384.807947030651,3,0,1,0,2024-01-17 04:00:00
6,4,245.24029465360417,275.3539920123045,897.8841755570231,731.357642259409,2,1,1,0,2024-01-05 17:00:00
10,21,6909.76308486076,5220.565025877032,7766.621324435692,3984.6674372043512,9,1,1,1,2024-01-29 14:00:00
12,17,5711.932800952194,3154.123093496851,7317.457252314091,4138.162679096962,13,1,1,1,2024-02-05 03:00:00
7,4,302.8204415461764,318.75038635041784,665.9010243707862,1368.557028249461,1,0,1,0,2024-01-14 20:00:00
8,3,339.2450517476072,368.27021015293025,524.6841572245846,1064.639857896202,1,0,1,0,2024-01-22 06:00:00
2,19,1781.2569537828522,4204.98128997959,7487.643111884322,7998.538189109155,9,1,1,1,2024-02-08 18:00:00
10,13,1522.5728202618095,5220.565025877032,5425.659538571674,6886.477879195368,7,1,1,1,2024-02-08 01:00:00
11,1,393.05409388033314,361.5976369359205,1339.8203522034883,1017.2094276935294,3,0,1,0,2024-02-05 14:00:00
8,2,428.15100297958935,427.34782659253494,627.4856801402461,1348.1814982799472,4,0,1,0,2024-01-07 12:00:00
3,4,225.26479792691293,120.00743072844489,1300.2063476835792,1185.1745132777805,1,0,1,0,2024-01-16 20:00:00
7,3,419.4373089531005,464.6085173301266,1363.0090460672268,790.0440281779865,2,0,1,0,2024-01-02 03:00:00
3,4,487.10235084135553,111.80162205808237,650.6874870008338,701.4639210535329,1,0,1,0,2024-01-01 02:00:00
7,4,442.7495744300376,242.38841299535773,1351.594319304219,765.2085369968291,3,0,1,0,2024-02-04 23:00:00
11,4,147.0575952637301,106.32527849318483,1491.453567842792,669.7592013928265,1,0,1,0,2024-02-04 14:00:00
12,15,1933.678906132935,3154.123093496851,6862.612958812722,5622.181729288746,14,1,1,1,2024-01-25 20:00:00
2,15,1781.2569537828522,1149.2680126692474,5235.802522653317,7216.514830760806,8,1,1,1,2024-01-22 21:00:00
10,22,1522.5728202618095,1022.5043274286865,7868.902504894644,7160.473680415575,12,1,1,1,2024-01-24 05:00:00
6,4,294.1435932639548,269.9086121700211,1105.4812505259454,671.9125577271043,4,0,1,0,2024-01-22 03:00:00
3,1,148.97355934357643,186.13775255302104,807.8863820162494,1047.324684339486,3,1,1,0,2024-02-06 21:00:00
3,1,390.0742192109563,338.8383080746879,1337.5308340760557,664.5992736995747,1,0,1,0,2024-02-10 04:00:00
9,3,229.20447935448553,337.92128587111586,1114.485777511631,563.8797674309028,1,0,1,0,2024-01-31 23:00:00
7,1,498.83126283266466,248.8801567300877,1081.1954237209566,817.3888500278852,2,0,1,0,2024-02-03 01:00:00
5,1,491.91298314180875,233.21394872215936,753.6355555140383,720.3190986219676,3,0,1,0,2024-02-01 17:00:00
12,16,1933.678906132935,3154.123093496851,3844.1680332628503,7030.483739803738,8,1,1,1,2024-02-01 18:00:00
10,17,1522.5728202618095,5220.565025877032,3040.991605654811,4806.331942029948,10,1,1,1,2024-01-26 05:00:00
7,4,374.74439907001164,297.4003968617633,1424.2870707946613,1251.7707876829782,1,0,1,0,2024-02-01 00:00:00
9,3,137.2121945840109,213.32190496997225,825.8234607704848,1406.2335194351385,3,1,1,0,2024-02-09 05:00:00
1,3,111.74566364095693,414.7078013428509,627.7746527899905,1243.4351739561944,2,1,1,0,2024-01-31 11:00:00
